season,team,seed,adj_offense,adj_defense,tempo,sos,net_rating,q1_wins,q2_wins,q3_losses,q4_losses,recent_form,injuries_impact,fg3_pct,tov_pct,orb_pct,drb_pct,ft_rate,ast_rate,stl_rate,blk_rate,three_rate,opp_three_rate,opp_fg3_pct,opp_ft_rate
2026,N Greenville,9,109.303019,109.435588,68.575,1.89384,4.093857,0,0,1,0,0.493865,0,0.4375,0.211447,0.239437,0.760563,0.311927,0.603774,0.036456,0.043748,0.440367,0.442173,0.318134,0.297705
2026,N Illinois,8,104.122133,105.926458,70.1425,14.258866,6.418879,0,6,0,0,0.185734,0,0.31201,0.211949,0.339423,0.660577,0.381092,0.528249,0.086015,0.026612,0.449794,0.404653,0.337178,0.33868
2026,N Kentucky,4,119.753837,102.285419,72.3375,13.744593,19.232843,2,15,0,0,0.594104,0,0.341515,0.16345,0.3361,0.6639,0.362208,0.545825,0.119131,0.048791,0.445978,0.398933,0.343181,0.326061
2026,N'Western St,7,108.642855,104.280586,66.074219,15.150354,11.325325,1,7,0,0,0.397462,0,0.332174,0.176884,0.282587,0.717413,0.403178,0.514132,0.097428,0.035944,0.338434,0.38502,0.329233,0.356249
2026,Navy,4,116.590745,93.727263,65.845455,8.993944,19.612169,0,18,0,0,0.877195,0,0.359867,0.1712,0.285596,0.714404,0.401776,0.625874,0.116434,0.048323,0.334628,0.411765,0.327764,0.319357
2026,NC A&T,7,112.521633,106.517118,69.805,14.23991,11.793274,2,3,0,0,0.229856,0,0.316759,0.183845,0.289711,0.710289,0.450957,0.464935,0.076403,0.05587,0.324761,0.385935,0.329234,0.367288
2026,NC Central,9,108.143776,107.753084,68.232812,8.147692,4.822716,0,1,3,0,0.48437,0,0.328407,0.178158,0.342914,0.657086,0.388489,0.547859,0.128695,0.051753,0.337023,0.356509,0.323715,0.367119
2026,NC State,11,129.418594,101.266137,70.343939,29.817443,36.070392,16,3,0,0,0.258825,0,0.388195,0.131389,0.285338,0.714662,0.351944,0.548456,0.114588,0.047817,0.439182,0.402611,0.344297,0.361713
2026,Nebraska,4,124.917158,87.852743,67.44375,29.516939,39.779441,20,4,0,0,0.60833,0,0.35251,0.144565,0.251567,0.748433,0.271762,0.656393,0.107497,0.037995,0.507431,0.409252,0.343606,0.339861
2026,Nevada,2,120.679596,96.828128,67.827206,24.905394,28.787708,17,2,0,0,0.49298,0,0.362319,0.149168,0.312908,0.687092,0.466146,0.572447,0.098434,0.055938,0.323437,0.402638,0.339312,0.360654
2026,New College FL,15,82.915766,132.305694,80.15,10.540901,-31.7591,0,0,0,0,0.000451,0,0.357143,0.268247,0.191176,0.808824,0.239316,0.404255,0.031192,0.043668,0.358974,0.452274,0.337512,0.287338
2026,New Hampshire,9,102.982816,103.777389,69.549167,9.956741,4.983459,0,4,3,0,0.139818,0,0.309252,0.161037,0.294173,0.705827,0.286894,0.450875,0.089146,0.031632,0.434471,0.394593,0.331085,0.331892
2026,New Haven,8,104.407788,99.92961,64.220161,9.411222,8.159651,0,9,1,0,0.51564,0,0.312782,0.17229,0.249743,0.750257,0.307273,0.51511,0.101968,0.035664,0.40303,0.363091,0.32798,0.311707
2026,New Mexico,2,122.431623,92.270878,70.499242,23.375781,32.61817,13,7,0,0,0.521168,0,0.361927,0.152162,0.29485,0.70515,0.363224,0.537788,0.112617,0.040404,0.428715,0.398953,0.337532,0.368191
2026,New Mexico St,5,114.370169,98.870123,68.965625,15.669718,18.394699,5,9,0,0,0.495226,0,0.325676,0.15225,0.325658,0.674342,0.352214,0.498195,0.093344,0.045766,0.38105,0.409017,0.335343,0.374138
2026,New Orleans,5,112.904993,103.637528,70.27803,19.645455,17.366637,3,12,0,0,0.508754,0,0.317742,0.204383,0.322816,0.677184,0.463839,0.52457,0.082357,0.053467,0.33714,0.386705,0.33534,0.345704
2026,Niagara,9,104.936264,107.805682,63.504167,12.472672,5.426055,0,3,2,0,0.328649,0,0.333856,0.187914,0.273143,0.726857,0.261171,0.599144,0.088708,0.045666,0.40151,0.386017,0.327766,0.334143
2026,Nicholls,6,111.053759,102.897784,68.820455,16.872332,15.03594,1,12,0,0,0.408083,0,0.333728,0.172605,0.336904,0.663096,0.34344,0.521583,0.130335,0.039188,0.441715,0.38395,0.33458,0.351611
2026,NJIT,8,102.58604,103.346361,68.115909,11.942295,6.215072,1,7,2,0,0.482127,0,0.302597,0.169942,0.285589,0.714411,0.33122,0.46224,0.097872,0.047157,0.406762,0.399096,0.33465,0.32586
2026,NM Highlands,10,82.77584,112.574084,71.325,24.194553,-5.938807,0,0,0,0,0.00801,0,0.254237,0.313121,0.305263,0.694737,0.414966,0.538462,0.093469,0.032714,0.401361,0.378299,0.32904,0.371638
2026,Nobel,12,82.099846,120.626206,74.414286,16.267502,-18.132569,0,0,0,0,0.000954,0,0.235294,0.264926,0.330049,0.669951,0.317136,0.371622,0.057593,0.024957,0.173913,0.372029,0.339681,0.341844
2026,Norfolk St,8,111.363748,102.909231,70.10625,6.792537,9.586301,0,2,5,0,0.509541,0,0.336315,0.175626,0.333633,0.666367,0.424242,0.445741,0.101186,0.042346,0.302489,0.36243,0.325399,0.360546
2026,North Alabama,8,108.914345,111.412148,66.719167,13.989311,6.109307,1,6,0,0,0.214162,0,0.305263,0.171365,0.33001,0.66999,0.377593,0.410884,0.097923,0.056456,0.337878,0.425845,0.35591,0.325178
2026,North Carolina,6,126.712333,93.48327,68.617969,29.838827,37.507588,20,3,0,0,0.572411,0,0.344569,0.140725,0.283484,0.716516,0.374142,0.570313,0.077877,0.050096,0.422691,0.401551,0.34674,0.353375
2026,North Dakota,7,113.977744,105.580693,70.075714,13.451938,12.646173,3,9,1,0,0.467872,0,0.33177,0.139849,0.324418,0.675582,0.365439,0.429806,0.121094,0.036695,0.402738,0.416221,0.335494,0.33762
2026,North Florida,8,114.174778,115.536158,73.026562,14.805436,6.542939,0,5,0,0,0.243389,0,0.350895,0.171599,0.290698,0.709302,0.287748,0.505695,0.069324,0.018829,0.511439,0.397396,0.3412,0.336295
2026,North Texas,4,110.65283,92.513016,68.103788,18.540502,21.570789,8,9,0,0,0.660939,0,0.299517,0.167303,0.344798,0.655202,0.399476,0.511084,0.137046,0.064073,0.325131,0.395814,0.329036,0.36494
2026,Northeastern,7,113.153868,109.122021,70.125,18.114283,12.46271,2,5,0,0,0.143487,0,0.336662,0.163303,0.302349,0.697651,0.293642,0.556725,0.099362,0.042321,0.377694,0.39972,0.339502,0.347435
2026,Northeastern St,10,110.910429,129.857666,67.7,17.245664,-0.554354,0,0,0,0,0.010259,0,0.352941,0.14771,0.384615,0.615385,0.193548,0.37931,0.118168,0.059084,0.274194,0.408691,0.329114,0.421107
2026,Northern Iowa,12,116.31363,88.529704,64.035,20.377905,28.577893,10,12,0,0,0.715509,0,0.354628,0.145902,0.214669,0.785331,0.255596,0.574236,0.100838,0.048634,0.399271,0.402931,0.338275,0.334178
2026,Northern NM,12,85.922925,137.556566,70.7,27.268166,-19.531874,0,0,0,0,0.000084,0,0.230769,0.226308,0.321429,0.678571,0.206897,0.5,0.070721,0,0.448276,0.489437,0.390887,0.394366
2026,Northrn St,9,110.316593,124.105772,74.225,26.492772,5.692731,0,0,0,0,0.006295,0,0.3,0.161671,0.344828,0.655172,0.164179,0.37037,0.094308,0.026945,0.597015,0.422872,0.32956,0.357979
2026,Northwest U,11,81.553178,118.924149,73.325,22.595558,-13.204525,0,0,0,0,0.000525,0,0.266667,0.150017,0.15,0.85,0.111111,0.5,0.095465,0.040914,0.47619,0.453773,0.371194,0.299681
2026,Northwestern,2,122.608403,99.578795,65.313235,30.32619,30.937963,10,4,0,0,0.488154,0,0.329771,0.130592,0.297975,0.702025,0.339036,0.658427,0.088713,0.054489,0.339554,0.422563,0.344771,0.346959
2026,Northwood,4,108.200154,94.547938,81.875,12.523886,19.723903,0,1,0,0,0.881265,0,0.296296,0.183206,0.371429,0.628571,0.367647,0.7,0.158779,0.048855,0.397059,0.350621,0.35131,0.334954
2026,Notre Dame,2,119.872902,100.888566,67.844355,28.954443,27.464124,8,5,0,0,0.241594,0,0.356322,0.169268,0.302203,0.697797,0.340745,0.474407,0.065615,0.032808,0.435242,0.402623,0.346456,0.344681
2026,Notre Dame MD,13,85.569881,126.548104,78.258333,16.911861,-21.221435,0,0,0,0,0.001356,0,0.261538,0.166116,0.296703,0.703297,0.138756,0.297297,0.106485,0.038335,0.311005,0.399883,0.335442,0.343035
2026,NW Indian,15,78.446537,145.940429,74.425,20.668307,-37.131776,0,0,0,0,0.000042,0,0.277778,0.255291,0.22807,0.77193,0.314103,0.466667,0.062703,0.017915,0.230769,0.405629,0.351314,0.342797
2026,NW Okla St,14,82.010658,135.250255,75.025,17.245664,-28.554354,0,0,0,0,0.000099,0,0.235294,0.173276,0.24,0.76,0.322034,0.380952,0.11996,0.026658,0.288136,0.408691,0.329114,0.421107
2026,Oakland,4,122.024027,107.402951,71.591406,19.141233,20.416241,4,11,0,0,0.431955,0,0.347892,0.146229,0.316354,0.683646,0.379663,0.543689,0.106507,0.050635,0.339295,0.400345,0.347788,0.319955
2026,Oakland City,13,74.934991,120.697566,69.2625,9.907848,-23.392148,0,0,0,0,0.001496,0,0.205128,0.166035,0.303571,0.696429,0.342105,0.375,0.093846,0.021657,0.342105,0.464189,0.35113,0.331669
2026,Oakwood,14,85.224894,138.820001,77.216667,15.322953,-31.143721,0,0,0,0,0.00023,0,0.213333,0.181308,0.340659,0.659341,0.276923,0.411765,0.099288,0.021584,0.384615,0.401067,0.349164,0.347308
2026,Occidental,11,85.481165,113.705827,73.8,15.815329,-9.984727,0,0,0,0,0.002764,0,0.15,0.203252,0.354839,0.645161,0.121212,0.44,0.121951,0.04065,0.30303,0.431373,0.353147,0.257416
2026,Oglethorpe,14,71.422982,123.762444,76.85,18.174781,-28.625208,0,0,0,0,0.000084,0,0.242424,0.27326,0.27027,0.72973,0.095238,0.578947,0.065062,0.013012,0.52381,0.405966,0.348692,0.374621
2026,Ohio,6,115.229129,104.539997,71.196875,16.712366,15.593632,2,10,0,0,0.422614,0,0.307692,0.152745,0.299257,0.700743,0.36952,0.488688,0.086029,0.050037,0.379958,0.40102,0.34763,0.349535
2026,Ohio Christian,11,74.535956,116.978251,64.225,17.219454,-14.580529,0,0,0,0,0.001022,0,0.291667,0.186843,0.304348,0.695652,0.203704,0.625,0.108992,0,0.444444,0.470199,0.327194,0.317371
2026,Ohio State,8,129.556934,97.44682,67.212879,30.993491,37.411679,15,6,0,0,0.600568,0,0.360324,0.154642,0.279854,0.720146,0.377838,0.519737,0.072587,0.035617,0.400541,0.422996,0.342432,0.340915
2026,Ohio Weslyan,13,80.496227,129.273888,69.6,18.577068,-21.222914,0,0,0,0,0.000738,0,0.25,0.222701,0.340426,0.659574,0.293578,0.571429,0.079023,0.014368,0.477064,0.357063,0.334506,0.373387
2026,OK Christian,11,92.943505,133.526023,69.325,30.634525,-9.165491,0,0,0,0,0.00027,0,0.269231,0.115398,0.47619,0.52381,0.102941,0.478261,0.086549,0.014425,0.382353,0.463315,0.387597,0.404823
2026,Oklahoma,1,129.724299,101.554031,69.104412,28.569272,33.745739,12,3,0,0,0.696243,0,0.367778,0.143857,0.323191,0.676809,0.359299,0.50207,0.090656,0.054479,0.438169,0.396131,0.340619,0.367166
2026,Oklahoma St,2,122.334355,103.167,75.212879,29.396421,29.896404,13,6,0,0,0.402963,0,0.337802,0.158741,0.303828,0.696172,0.39375,0.509927,0.095889,0.035052,0.358654,0.385508,0.34774,0.351807
2026,Old Dominion,6,112.39413,103.91638,71.22197,15.514856,14.302746,1,8,1,0,0.522293,0,0.354254,0.15317,0.272806,0.727194,0.347321,0.492027,0.080414,0.044249,0.362487,0.416348,0.337051,0.36229
2026,Old Westbury,15,45.117693,134.991939,63.85,25.987904,-39.812053,0,0,0,0,0.000004,0,0.222222,0.234926,0.25,0.75,0.117647,0.625,0.062647,0.015662,0.352941,0.436908,0.36758,0.318703
2026,Ole Miss,2,119.710528,98.720627,69.587143,30.454813,29.677668,9,4,0,0,0.41969,0,0.331558,0.140009,0.292256,0.707744,0.33018,0.502123,0.101825,0.061998,0.355251,0.389023,0.341275,0.383308
2026,Olivet,10,86.121234,102.320977,79.6,12.751263,-4.048715,0,0,0,0,0.012056,0,0.2,0.251256,0.333333,0.666667,0.25,0.8,0.113065,0.025126,0.46875,0.338917,0.331137,0.319375
2026,Omaha,6,115.223691,105.857978,68.931061,14.321619,13.963992,2,10,1,0,0.481471,0,0.352273,0.160459,0.258999,0.741001,0.331234,0.488662,0.083527,0.040884,0.415748,0.417446,0.338705,0.331711
2026,Oral Roberts,7,109.331556,104.900364,70.413636,14.814462,10.535629,2,2,0,0,0.496193,0,0.322654,0.189357,0.296875,0.703125,0.366034,0.483354,0.085211,0.04777,0.46097,0.402229,0.336164,0.34464
2026,Oregon,2,116.542183,99.592079,66.986719,30.812225,27.018462,8,4,0,0,0.40416,0,0.320513,0.175874,0.325455,0.674545,0.349616,0.590206,0.090503,0.05878,0.428101,0.406099,0.341764,0.352938
2026,Oregon St,4,114.136812,102.184286,67.156061,23.521223,19.909068,12,5,0,0,0.566456,0,0.350129,0.177335,0.265421,0.734579,0.431103,0.61178,0.082124,0.054599,0.442539,0.39714,0.344422,0.328173
2026,Ottawa (AZ),11,61.403508,95.955115,71.175,18.882821,-11.91726,0,0,0,0,0.001207,0,0.153846,0.154549,0.241379,0.758621,0.213115,0.357143,0.112399,0.04215,0.42623,0.418417,0.357786,0.371567
2026,Ozark Chrstn,16,93.250992,161.4563,73.025,12.11537,-40.684682,0,0,0,0,0.000031,0,0.352941,0.287573,0.25,0.75,0.404255,0.434783,0.054776,0.013694,0.361702,0.35631,0.331845,0.447508
2026,Pacif. Lutheran,10,101.378068,116.407776,82.65,16.555087,-2.24499,0,0,0,0,0.008724,0,0.333333,0.181488,0.325,0.675,0.189189,0.62963,0.036298,0.024198,0.567568,0.523763,0.331481,0.350145
2026,Pacific,3,117.374939,97.280957,65.926515,20.300686,24.276404,5,10,0,0,0.315768,0,0.360483,0.197649,0.306349,0.693651,0.29834,0.58046,0.082277,0.034474,0.355115,0.403454,0.337062,0.337716
2026,Pacific Union,15,69.469851,123.591989,82.875,19.213579,-33.586499,0,0,0,0,0.000031,0,0.258065,0.337858,0.173913,0.826087,0.531915,0.769231,0.084465,0.024133,0.659574,0.430899,0.347561,0.405675
2026,Paine,16,43.939875,126.003055,78.85,20.460518,-52.3395,0,0,0,0,0.000001,0,0.086957,0.16487,0.305556,0.694444,0.081081,0.333333,0.076094,0.038047,0.310811,0.434473,0.349727,0.435897
2026,Park U Gilbert,8,114.113519,118.391261,65.375,15.740893,8.940806,0,0,0,0,0.055604,0,0.521739,0.183556,0.190476,0.809524,0.090909,0.535714,0.091778,0.030593,0.418182,0.412366,0.329857,0.38172
2026,Paul Quinn,13,84.153462,113.623015,85.45,9.727104,-23.072911,0,0,0,0,0.000865,0,0.363636,0.327677,0.205882,0.794118,0.407407,0.347826,0.093622,0.011703,0.407407,0.307326,0.334365,0.430067
2026,Paul Smith's,15,77.163381,135.214469,76.75,8.275085,-37.524856,0,0,0,0,0.000099,0,0.291667,0.273616,0.363636,0.636364,0.169492,0.454545,0.078176,0,0.40678,0.372216,0.334758,0.242312
2026,Penn,14,115.354177,98.928005,69.727586,17.743479,20.426287,7,10,0,0,0.827362,0,0.386139,0.155284,0.316288,0.683712,0.365517,0.528721,0.096929,0.045003,0.348276,0.41531,0.348024,0.322578
2026,Penn State,3,119.544088,107.766091,67.322656,28.828144,22.57191,5,6,0,0,0.205888,0,0.323572,0.15643,0.286947,0.713053,0.338162,0.482759,0.103049,0.025066,0.380501,0.404616,0.344224,0.344916
2026,Penn State-She,15,68.844488,179.365536,80.308333,17.626805,-39.92317,0,0,1,0,0.000015,0,0.235294,0.195081,0.254717,0.745283,0.109524,0.464286,0.045657,0.020753,0.485714,0.442835,0.355483,0.330937
2026,Pensacola Chrs,16,75.078422,138.94818,82.7,21.039402,-40.760599,0,0,0,0,0.000007,0,0.380952,0.350665,0.185185,0.814815,0.226415,0.421053,0.084643,0.060459,0.396226,0.455313,0.334787,0.357994
2026,Pepperdine,7,110.47372,106.413383,69.996094,20.724783,13.012239,2,5,0,0,0.317477,0,0.317308,0.183046,0.327808,0.672192,0.330863,0.559553,0.086166,0.040181,0.385389,0.389083,0.34297,0.333119
2026,Peru State,14,75.053591,134.527248,66.8,17.689472,-27.110581,0,0,0,0,0.000117,0,0.333333,0.224551,0.208333,0.791667,0.150943,0.555556,0.05988,0.01497,0.45283,0.392744,0.344043,0.30021
2026,Pfeiffer,14,82.262847,134.722761,79.0375,19.948932,-29.351043,0,0,0,0,0.000091,0,0.277778,0.22774,0.340426,0.659574,0.130769,0.510638,0.082239,0.037957,0.415385,0.377394,0.335446,0.420601
2026,Piedmont,9,100.928578,105.354765,84.35,14.000357,5.200373,0,0,0,0,0.041721,0,0.304348,0.106698,0.222222,0.777778,0.366197,0.482759,0.15412,0.011855,0.323944,0.514563,0.361321,0.302427
2026,Pit Greensburg,10,87.799394,107.806559,70.55,20.016088,-0.783897,0,0,0,0,0.006295,0,0.272727,0.198441,0.272727,0.727273,0.333333,0.631579,0.155918,0.014174,0.407407,0.401309,0.372647,0.273414
2026,Pitt,3,118.166662,99.986445,65.244697,28.824801,26.842997,8,4,0,0,0.392158,0,0.333745,0.172312,0.343284,0.656716,0.303844,0.522782,0.100322,0.047374,0.426014,0.412135,0.345882,0.347803
2026,Plattsburgh,15,88.338267,146.403517,74.55,14.778876,-33.021069,0,0,0,0,0.000071,0,0.259259,0.147552,0.15,0.85,0.310345,0.5,0.080483,0.026828,0.465517,0.448564,0.33993,0.315927
2026,Point,14,80.443624,128.411338,81.875,20.460518,-27.3395,0,0,0,0,0.000071,0,0.388889,0.232061,0.21875,0.78125,0.431034,0.294118,0.048855,0,0.310345,0.434473,0.349727,0.435897
2026,Portland,5,112.182347,102.767833,71.138235,21.659146,17.100277,8,5,0,0,0.473301,0,0.30236,0.192252,0.280244,0.719756,0.355419,0.620728,0.083102,0.040931,0.348228,0.417356,0.349732,0.332434
2026,Portland St,4,114.140264,95.236891,70.177419,14.068549,20.52654,5,12,0,0,0.496695,0,0.324961,0.165939,0.303587,0.696413,0.357143,0.527615,0.108481,0.05424,0.344697,0.400241,0.341107,0.352238
2026,Prairie View,16,108.658038,100.208084,74.182857,6.62426,9.727104,0,9,2,0,0.857125,0,0.334365,0.160607,0.296047,0.703953,0.430067,0.448498,0.107071,0.062779,0.307326,0.370689,0.325023,0.362863
2026,Presbyterian,7,111.813423,102.674639,67.390909,12.669983,13.045754,1,8,0,0,0.415654,0,0.322581,0.192904,0.310197,0.689803,0.399338,0.502904,0.084986,0.068348,0.290678,0.398544,0.338291,0.373527
2026,Princeton,6,111.675611,104.615182,64.982759,17.515354,14.246432,3,5,0,0,0.333747,0,0.34136,0.169806,0.283351,0.716649,0.34134,0.552906,0.073229,0.033431,0.446271,0.415763,0.35077,0.318214
2026,Principia,16,56.30064,138.143804,75.6,36.14242,-41.657561,0,0,0,0,0,0,0.086957,0.198413,0.333333,0.666667,0.266667,0.4,0.079365,0,0.383333,0.453535,0.400891,0.341414
2026,Providence,2,125.065118,103.418677,74.098485,28.411327,29.326505,11,3,0,0,0.495178,0,0.363527,0.166854,0.285602,0.714398,0.366928,0.47482,0.072385,0.052755,0.405088,0.389808,0.333206,0.344431
2026,PSU Abington,14,82.566488,136.69796,71.375,13.737627,-28.562318,0,0,0,0,0.000451,0,0.15625,0.112084,0.28,0.72,0.42735,0.473684,0.070053,0.077058,0.273504,0.420863,0.344449,0.292658
2026,PSU Behrend,10,108.291739,143.331637,61.6,17.197177,-8.602795,0,0,0,0,0.002764,0,0.363636,0.097403,0.380952,0.619048,0.285714,0.666667,0.064935,0.032468,0.392857,0.454033,0.382609,0.394247
2026,PSU Brandywine,13,75.089919,121.238294,66.725,6.867199,-23.932759,0,0,1,0,0.001359,0,0.355556,0.299738,0.34375,0.65625,0.209524,0.676471,0.089921,0.007493,0.428571,0.393929,0.327848,0.371764
2026,PSU Hazleton,9,100.411155,104.015929,76.8,11.591394,5.791444,0,0,0,0,0.063849,0,0.416667,0.130208,0.242424,0.757576,0.112676,0.275862,0.104167,0.026042,0.338028,0.389209,0.359354,0.323206
2026,PSU New Kens,15,61.843449,121.925833,74.55,11.897256,-35.9027,0,0,0,0,0.000071,0,0.235294,0.268276,0.2,0.8,0.352941,0.266667,0.107311,0.013414,0.333333,0.314516,0.326923,0.248992
2026,PSU York,10,80.621662,98.062827,71.075,17.292984,-0.50696,0,0,0,0,0.010259,0,0.076923,0.182905,0.27027,0.72973,0.283333,0.238095,0.042209,0.070348,0.216667,0.392447,0.361227,0.328955
2026,Puget Sound,14,71.012638,132.771933,68.7,24.061893,-26.73816,0,0,0,0,0.000043,0,0.347826,0.276565,0.318182,0.681818,0.235294,0.714286,0.087336,0.029112,0.45098,0.382508,0.327824,0.349315
2026,Purdue,2,136.099844,95.552308,65.529286,32.823329,43.789045,25,2,0,0,0.604976,0,0.37923,0.135163,0.318548,0.681452,0.286055,0.667625,0.084586,0.042293,0.409265,0.420464,0.347255,0.344723
2026,Purdue FW,6,115.593602,104.713613,70.441406,13.514814,14.714827,4,10,0,0,0.400671,0,0.3517,0.141075,0.265222,0.734778,0.299479,0.49162,0.121111,0.044807,0.444271,0.39543,0.339863,0.328114
2026,Queens,15,124.604903,110.708622,71.319118,15.963518,18.092937,2,17,0,0,0.762294,0,0.359667,0.1497,0.302872,0.697128,0.374389,0.548126,0.082892,0.04124,0.470186,0.419006,0.342092,0.336837
2026,Quinnipiac,5,110.818584,97.360183,70.7625,12.41275,15.887801,2,11,1,0,0.512198,0,0.345534,0.155008,0.343195,0.656805,0.331337,0.504651,0.111729,0.06271,0.340818,0.387805,0.330261,0.310153
2026,Radford,7,114.785343,103.57768,73.372656,11.082583,13.113851,0,7,0,0,0.522052,0,0.341601,0.170363,0.326655,0.673345,0.401333,0.477117,0.107329,0.047702,0.454639,0.388146,0.330692,0.351372
2026,Randolph,13,75.64908,118.952719,75.025,14.302746,-22.497241,0,0,0,0,0.000445,0,0.35,0.159947,0.333333,0.666667,0.296875,0.529412,0.066644,0.026658,0.3125,0.362487,0.354254,0.347321
2026,Redlands,6,109.47428,105.56572,78.125,16.555087,13.75501,0,0,0,0,0.094129,0,0.297297,0.1792,0.5,0.45,0.185185,0.433333,0.1536,0.0768,0.45679,0.523763,0.331481,0.350145
2026,Regent,15,77.764781,138.923447,77.3,15.199319,-37.100658,0,0,0,0,0.000073,0,0.367347,0.297542,0.275862,0.724138,0.136752,0.47619,0.051746,0.019405,0.418803,0.363959,0.333983,0.430737
2026,Regis College,11,75.070059,103.666459,64.9,7.574149,-11.225795,0,0,0,0,0.008724,0,0.095238,0.261941,0.193548,0.806452,0.076923,0.380952,0.09245,0.061633,0.403846,0.374042,0.320644,0.318729
2026,Regis U,12,95.179306,137.249365,71.85,21.418953,-16.38113,0,0,0,0,0.000377,0,0.2,0.180932,0.290323,0.709677,0.092308,0.333333,0.055672,0.013918,0.384615,0.429006,0.361702,0.267241
2026,Reinhardt,15,66.12155,130.757201,72.8875,16.44156,-35.858443,0,0,0,0,0.000433,0,0.263158,0.240096,0.283333,0.716667,0.254386,0.466667,0.089179,0.034299,0.333333,0.427942,0.358327,0.417457
2026,Rhode Island,4,111.841534,94.923492,66.772656,20.558301,21.745832,9,6,0,0,0.325354,0,0.310526,0.191414,0.321937,0.678063,0.383867,0.478892,0.125894,0.054757,0.434783,0.401098,0.340014,0.346711
2026,Rhodes,12,86.324018,120.952044,81.775,16.042157,-18.257846,0,0,0,0,0.007092,0,0.287671,0.207887,0.28125,0.71875,0.129496,0.52,0.079486,0.055029,0.52518,0.377655,0.322194,0.344993
2026,Rice,6,114.029216,103.289714,68.310484,16.691366,15.736512,5,6,0,0,0.406923,0,0.347932,0.177557,0.364407,0.635593,0.339572,0.482803,0.097751,0.057139,0.439572,0.389905,0.32224,0.358973
2026,Richmond,4,117.716749,100.672623,68.985156,18.589231,20.670503,8,3,0,0,0.261525,0,0.363636,0.140882,0.261568,0.738432,0.366829,0.547101,0.101924,0.033522,0.427877,0.423536,0.332716,0.351952
2026,Rider,9,101.282112,110.18269,65.943966,14.476209,2.255564,0,2,2,0,0.210841,0,0.275053,0.170469,0.360947,0.639053,0.30828,0.444279,0.091509,0.051245,0.275396,0.405886,0.330765,0.327938
2026,Ripon,10,95.026663,111.625849,70.65,16.727682,-0.072305,0,0,0,0,0.012056,0,0.387097,0.184006,0.285714,0.714286,0.229508,0.761905,0.070771,0,0.508197,0.371396,0.361801,0.415802
2026,RIT,10,92.872779,105.894267,66.9125,9.152672,-0.647285,0,0,1,0,0.039172,0,0.310345,0.186811,0.206897,0.793103,0.25,0.456522,0.097142,0.044835,0.268519,0.385877,0.354651,0.405668
2026,Rivier,16,73.587158,134.772971,77.75,8.136023,-40.663919,0,0,0,0,0.00006,0,0.194444,0.192926,0.4,0.6,0.147059,0.35,0.07717,0.038585,0.529412,0.309305,0.322314,0.363497
2026,Rob. Wesleyan,12,87.24418,123.406011,84.975,20.63041,-19.169571,0,0,0,0,0.00027,0,0.277778,0.176523,0.461538,0.538462,0.291667,0.521739,0.082377,0.011768,0.5,0.447122,0.357536,0.428923
2026,Robert Morris,4,120.093806,101.766194,67.391667,14.87668,20.016088,6,13,0,0,0.779693,0,0.372647,0.186157,0.349155,0.650845,0.273414,0.621679,0.085435,0.038221,0.401309,0.398966,0.34622,0.331579
2026,Rockford,12,88.177102,143.730793,60.8,26.370667,-15.42934,0,0,0,0,0.000193,0,0.21875,0.148026,0.481481,0.518519,0.131148,0.470588,0.082237,0,0.52459,0.423306,0.352113,0.314363
2026,Rosemont,13,44.461317,107.561568,61.175,19.612169,-24.187782,0,0,0,0,0.000139,0,0.15,0.310584,0.210526,0.789474,0.325,0.6,0.147119,0.016347,0.5,0.334628,0.359867,0.401776
2026,Rowan,13,90.894475,131.263129,85.975,20.426287,-23.373657,0,0,0,0,0.000139,0,0.322581,0.209363,0.344828,0.655172,0.308824,0.583333,0.104682,0.081419,0.455882,0.348276,0.386139,0.365517
2026,Rust,14,73.638414,115.01594,75.8,3.082992,-26.717011,0,0,1,0,0.001425,0,0.105263,0.197889,0.3125,0.6875,0.119403,0.391304,0.118734,0.05277,0.283582,0.415277,0.318653,0.394298
2026,Rutgers,3,114.737026,101.525386,67.370455,28.512279,23.385019,9,2,0,0,0.494299,0,0.327795,0.150682,0.325926,0.674074,0.361402,0.50625,0.090859,0.050827,0.346234,0.396535,0.34191,0.344468
2026,Rutgers-Camden,11,87.164262,122.471155,76.8,22.106224,-13.693744,0,0,0,0,0.000525,0,0.3,0.117188,0.5,0.47619,0.106667,0.625,0.15625,0.013021,0.4,0.448783,0.308475,0.308316
2026,S Arkansas,8,94.009803,91.676851,77.55,10.701306,9.901273,0,0,0,0,0.118735,0,0.296296,0.180529,0.315789,0.684211,0.268657,0.32,0.141844,0.012895,0.402985,0.364904,0.308917,0.364323
2026,S Dakota St,5,116.088608,101.803433,68.038281,15.027018,17.689472,0,9,0,0,0.429065,0,0.344043,0.162592,0.293132,0.706868,0.30021,0.522286,0.084511,0.033529,0.392744,0.404823,0.339888,0.335963
2026,S Illinois,3,110.411659,91.609885,70.567969,19.900834,23.438322,6,8,0,0,0.674881,0,0.277778,0.170492,0.297629,0.702371,0.315005,0.492045,0.113809,0.050483,0.295992,0.407407,0.339477,0.337845
2026,S Virginia,13,73.306397,119.536545,75.45,16.319896,-23.980084,0,0,0,0,0.00164,0,0.166667,0.258449,0.211268,0.788732,0.415094,0.484848,0.039761,0.026508,0.45283,0.395288,0.345881,0.34699
